ts,room,seq,bytes,rtt_ms,srtt_ms,rto_ms,cwnd,ssthresh,event,algo
1763754998.425945,3815,1351,4096,0.09012222290039062,0.08056600935905085,0.11225740624528144,52.47746929351228,8.0,ACK,reno
1763754998.426053,3815,1352,4096,0.08249282836914062,0.08080686173531207,0.10650222841007478,52.49652509047549,8.0,ACK,reno
1763754998.426165,3815,1353,4096,0.08726119995117188,0.08161365401229455,0.10733951723422638,52.515573970344704,8.0,ACK,reno
1763754998.4262674,3815,1354,4096,0.07748603820800781,0.0810977020367587,0.10451971525749432,52.534615940647925,8.0,ACK,reno
1763754998.4263754,3815,1355,4096,0.08368492126464844,0.08142110444024492,0.10157483358368637,52.55365100889949,8.0,ACK,reno
1763754998.4264762,3815,1356,4096,0.07653236389160156,0.0808100118716645,0.10081404927788895,52.57267918260013,8.0,ACK,reno
1763754998.4265864,3815,1357,4096,0.08535385131835938,0.08137799180250137,0.10092485930386456,52.591700469237,8.0,ACK,reno
1763754998.426689,3815,1358,4096,0.07843971252441406,0.08101070689274045,0.09860913679685016,52.610714876283694,8.0,ACK,reno
1763754998.4268,3815,1359,4096,0.08630752563476562,0.0816728092354936,0.10016845040560104,52.629722411200326,8.0,ACK,reno
1763754998.426902,3815,1360,4096,0.07772445678710938,0.08117926517944557,0.09899934850541038,52.64872308143352,8.0,ACK,reno
1763754998.4270132,3815,1361,4096,0.08606910705566406,0.08179049541397287,0.10004539978466498,52.66771689441648,8.0,ACK,reno
1763754998.4271104,3815,1362,4096,0.07271766662597656,0.08065639181547334,0.10342039888148873,52.686703857568965,8.0,ACK,reno
1763754998.427283,3815,1363,4096,0.1480579376220703,0.08908158504129796,0.17355613614740648,52.7056839782974,8.0,ACK,reno
1763754998.427385,3815,1364,4096,0.07748603820800781,0.08763214168713669,0.16258360185000822,52.72465726399486,8.0,ACK,reno
1763754998.4274893,3815,1365,4096,0.08416175842285156,0.08719834377910105,0.1468823221655398,52.7436237220411,8.0,ACK,reno
1763754998.4275815,3815,1366,4096,0.07271766662597656,0.08538825913496048,0.14463192007791403,52.762583359802626,8.0,ACK,reno
1763754998.4276896,3815,1367,4096,0.08821487426757812,0.08574158602653768,0.13300094686637048,52.78153618463269,8.0,ACK,reno
1763754998.4277818,3815,1368,4096,0.07295608520507812,0.08414339842385524,0.1323734198751894,52.800482203871354,8.0,ACK,reno
1763754998.4278848,3815,1369,4096,0.08296966552734375,0.0839966818117913,0.12134293079680342,52.81942142484549,8.0,ACK,reno
1763754998.4279768,3815,1370,4096,0.072479248046875,0.08255700259117676,0.12208412309485216,52.83835385486884,8.0,ACK,reno
1763754998.4280798,3815,1371,4096,0.08296966552734375,0.08260858545819763,0.11266658877212116,52.857279501242054,8.0,ACK,reno
1763754998.428172,3815,1372,4096,0.07224082946777344,0.08131261595939461,0.11422387443526145,52.87619837125269,8.0,ACK,reno
1763754998.4282708,3815,1373,4096,0.07939338684082031,0.08107271231957282,0.10767538529504725,52.89511047217528,8.0,ACK,reno
1763754998.4283717,3815,1374,4096,0.07104873657226562,0.07981971535115942,0.10979569583007244,52.91401581127134,8.0,ACK,reno
1763754998.4284668,3815,1375,4096,0.07534027099609375,0.07925978480677622,0.10622121452102665,52.93291439578942,8.0,ACK,reno
1763754998.4285526,3815,1376,4096,0.06651878356933594,0.07766715965209618,0.11062923317522429,52.951806232965104,8.0,ACK,reno
1763754998.428648,3815,1377,4096,0.07557868957519531,0.07740610089248358,0.10421612611173053,52.970691330021104,8.0,ACK,reno
1763754998.4287343,3815,1378,4096,0.06651878356933594,0.07604518622709013,0.10704002246467298,52.98956969416723,8.0,ACK,reno
1763754998.4288468,3815,1379,4096,0.09298324584960938,0.07816244367990503,0.11834663048061142,53.00844133260045,8.0,ACK,reno
1763754998.4289355,3815,1380,4096,0.06699562072753906,0.07676659081085929,0.11807155386375505,53.027306252504914,8.0,ACK,reno
1763754998.429032,3815,1381,4096,0.07557868957519531,0.0766181031564013,0.1087847266817371,53.046164461052,8.0,ACK,reno
1763754998.4291189,3815,1382,4096,0.0667572021484375,0.07538549053040583,0.10937135918237148,53.065015965400335,8.0,ACK,reno
1763754998.4292185,3815,1383,4096,0.07987022399902344,0.07594608221398302,0.10592021717157488,53.08386077269582,8.0,ACK,reno
1763754998.4293058,3815,1384,4096,0.06771087646484375,0.07491668149534061,0.10563248846267377,53.102698890071686,8.0,ACK,reno
1763754998.4294028,3815,1385,4096,0.07653236389160156,0.07511864179487324,0.09977117941663405,53.12153032464849,8.0,ACK,reno
1763754998.4294884,3815,1386,4096,0.06604194641113281,0.07398405487190568,0.10155015347196672,53.140355083534175,8.0,ACK,reno
1763754998.4295833,3815,1387,4096,0.07534027099609375,0.07415358188742918,0.09618437196166303,53.15917317382409,8.0,ACK,reno
1763754998.4296787,3815,1388,4096,0.07581710815429688,0.07436152267078765,0.09254814149333072,53.17798460260102,8.0,ACK,reno
1763754998.4297755,3815,1389,4096,0.07677078247070312,0.07466268014577708,0.09071190406259987,53.19678937693523,8.0,ACK,reno
1763754998.429861,3815,1390,4096,0.06604194641113281,0.07358508842894655,0.09424274010120791,53.21558750388448,8.0,ACK,reno
1763754998.4299555,3815,1391,4096,0.07486343383789062,0.07374488160506457,0.09051646576820466,53.23437899049406,8.0,ACK,reno
1763754998.4300413,3815,1392,4096,0.06604194641113281,0.0727820147058231,0.09306363802210993,53.25316384379682,8.0,ACK,reno
1763754998.4301362,3815,1393,4096,0.07534027099609375,0.07310179674210693,0.09087127051959269,53.27194207081321,8.0,ACK,reno
1763754998.4302223,3815,1394,4096,0.06628036499023438,0.07224911777312286,0.09239765485810973,53.290713678551306,8.0,ACK,reno
1763754998.4303234,3815,1395,4096,0.08153915405273438,0.0734103723080743,0.09781181140142597,53.30947867400684,8.0,ACK,reno
1763754998.4304094,3815,1396,4096,0.06651878356933594,0.072548923715732,0.09774159177448413,53.32823706416322,8.0,ACK,reno
1763754998.4305046,3815,1397,4096,0.07557868957519531,0.07292764444816492,0.09485191135169233,53.34698885599157,8.0,ACK,reno
1763754998.4305902,3815,1398,4096,0.06628036499023438,0.0720967345159236,0.09518721415149971,53.36573405645076,8.0,ACK,reno
1763754998.430685,3815,1399,4096,0.07510185241699219,0.07247237425355718,0.09279535188130783,53.384472672487455,8.0,ACK,reno
1763754998.4307709,3815,1400,4096,0.06628036499023438,0.07169837309564184,0.09313261557977764,53.403204711036096,8.0,ACK,reno
1763754998.430866,3815,1401,4096,0.07534027099609375,0.07215361033319832,0.09187119009675208,53.42193017901898,8.0,ACK,reno
1763754998.4309518,3815,1402,4096,0.06628036499023438,0.07141945466532783,0.0920808848309571,53.440649083346266,8.0,ACK,reno
1763754998.4310467,3815,1403,4096,0.07486343383789062,0.07184995206189818,0.09079000385868292,53.459361430916005,8.0,ACK,reno
1763754998.431133,3815,1404,4096,0.06651878356933594,0.0711835560003279,0.0907197633404787,53.47806722861417,8.0,ACK,reno
1763754998.431228,3815,1405,4096,0.07534027099609375,0.07170314537479863,0.09051201587567759,53.4967664833147,8.0,ACK,reno
1763754998.431314,3815,1406,4096,0.06628036499023438,0.0710252978267281,0.09055473108695157,53.51545920187951,8.0,ACK,reno
1763754998.4314094,3815,1407,4096,0.07557868957519531,0.0715944717952865,0.09079493848892131,53.53414539115853,8.0,ACK,reno
1763754998.4314952,3815,1408,4096,0.06628036499023438,0.07093020844465497,0.0906446652699332,53.552825057989736,8.0,ACK,reno
1763754998.43159,3815,1409,4096,0.07534027099609375,0.07148146626358481,0.09067737143398226,53.57149820919916,8.0,ACK,reno
1763754998.431676,3815,1410,4096,0.06628036499023438,0.07083132860441602,0.09042935875556454,53.59016485160097,8.0,ACK,reno
1763754998.4317906,3815,1411,4096,0.09465217590332031,0.07380893451677906,0.11232830442904475,53.60882499199742,8.0,ACK,reno
1763754998.4318767,3815,1412,4096,0.0667572021484375,0.07292746797073636,0.10886872777327719,53.62747863717896,8.0,ACK,reno
1763754998.4319923,3815,1413,4096,0.07581710815429688,0.07328867299368143,0.10313425802914757,53.64612579392421,8.0,ACK,reno
1763754998.432079,3815,1414,4096,0.06651878356933594,0.07244243681563824,0.10159651501658333,53.664766469000014,8.0,ACK,reno
1763754998.432174,3815,1415,4096,0.07534027099609375,0.07280466608819518,0.0975680589193595,53.68340066916145,8.0,ACK,reno
1763754998.43226,3815,1416,4096,0.06628036499023438,0.07198912845095008,0.09708597417228414,53.70202840115188,8.0,ACK,reno
1763754998.432355,3815,1417,4096,0.07510185241699219,0.07237821894670535,0.09431357720374799,53.720649671702965,8.0,ACK,reno
1763754998.432441,3815,1418,4096,0.06651878356933594,0.07164578952453417,0.09395674359468556,53.739264487534705,8.0,ACK,reno
1763754998.432536,3815,1419,4096,0.07557868957519531,0.07213740203086681,0.0928035176341415,53.757872855355444,8.0,ACK,reno
1763754998.4326217,3815,1420,4096,0.06628036499023438,0.07140527240078776,0.09276189614387621,53.77647478186192,8.0,ACK,reno
1763754998.4327166,3815,1421,4096,0.07486343383789062,0.07183754258042561,0.09131317182484483,53.7950702737393,8.0,ACK,reno
1763754998.4328027,3815,1422,4096,0.06628036499023438,0.07114289538165171,0.09130679490515736,53.81365933766117,8.0,ACK,reno
1763754998.4328976,3815,1423,4096,0.07510185241699219,0.07163776501106928,0.090719646689039,53.8322419802896,8.0,ACK,reno
1763754998.432983,3815,1424,4096,0.06604194641113281,0.07093828768607721,0.09084551754449097,53.850818208275165,8.0,ACK,reno
1763754998.433078,3815,1425,4096,0.07510185241699219,0.07145873327744158,0.09055272040216687,53.86938802825696,8.0,ACK,reno
1763754998.433164,3815,1426,4096,0.06628036499023438,0.07081143724154068,0.09031029587229185,53.88795144686263,8.0,ACK,reno
1763754998.4332585,3815,1427,4096,0.07510185241699219,0.07134773913847212,0.09026229828698701,53.90650847070842,8.0,ACK,reno
1763754998.4333446,3815,1428,4096,0.06628036499023438,0.0707143173699424,0.0899676108795663,53.92505910639916,8.0,ACK,reno
1763754998.4334395,3815,1429,4096,0.07510185241699219,0.07126275925082362,0.09009026443009134,53.943603360528336,8.0,ACK,reno
1763754998.4335256,3815,1430,4096,0.06651878356933594,0.07066976229063766,0.08953436685657613,53.9621412396781,8.0,ACK,reno
1763754998.4336207,3815,1431,4096,0.07510185241699219,0.07122377355643197,0.08980431710724035,53.980672750419274,8.0,ACK,reno
1763754998.4337065,3815,1432,4096,0.06604194641113281,0.07057604516326958,0.08969327997167503,53.999197899311426,8.0,ACK,reno
1763754998.4338012,3815,1433,4096,0.07557868957519531,0.07120137571476029,0.09054194623299011,54.01771669290285,8.0,ACK,reno
1763754998.4338872,3815,1434,4096,0.06628036499023438,0.07058624937419455,0.09001268798739283,54.03622913773063,8.0,ACK,reno
1763754998.4339821,3815,1435,4096,0.07534027099609375,0.07118050207693195,0.09050435265872986,54.05473524032064,8.0,ACK,reno
1763754998.4340682,3815,1436,4096,0.06628036499023438,0.07056798494109476,0.08996100996414076,54.07323500718758,8.0,ACK,reno
1763754998.4341629,3815,1437,4096,0.07510185241699219,0.07113471837558194,0.09021335461876387,54.091728444835006,8.0,ACK,reno
1763754998.4342487,3815,1438,4096,0.06604194641113281,0.0704981218800258,0.08989987102686138,54.11021555975535,8.0,ACK,reno
1763754998.4343429,3815,1439,4096,0.07486343383789062,0.0710437858747589,0.0899604096927504,54.12869635842997,8.0,ACK,reno
1763754998.434429,3815,1440,4096,0.06628036499023438,0.07044835826419334,0.0893992470122115,54.147170847329136,8.0,ACK,reno
1763754998.4345236,3815,1441,4096,0.07534027099609375,0.07105984735568088,0.09016492664859492,54.16563903291208,8.0,ACK,reno
1763754998.4346094,3815,1442,4096,0.06628036499023438,0.07046241206000006,0.0895707038951321,54.184100921627035,8.0,ACK,reno
1763754998.434721,3815,1443,4096,0.09202957153320312,0.07315830699415045,0.10905668534370254,54.202556519911234,8.0,ACK,reno
1763754998.4348068,3815,1444,4096,0.06628036499023438,0.07229856424366093,0.10610029000974108,54.221005834190954,8.0,ACK,reno
1763754998.4349017,3815,1445,4096,0.07510185241699219,0.07264897526532735,0.1008035577632187,54.23944887088153,8.0,ACK,reno
1763754998.434989,3815,1446,4096,0.06628036499023438,0.07185289898094073,0.09933744612945222,54.2578856363874,8.0,ACK,reno
1763754998.4350848,3815,1447,4096,0.07510185241699219,0.07225901816044716,0.09612138195788224,54.27631613710211,8.0,ACK,reno
1763754998.4351707,3815,1448,4096,0.06604194641113281,0.07148188419178286,0.09559572878917352,54.294740379408346,8.0,ACK,reno
1763754998.4352653,3815,1449,4096,0.07486343383789062,0.07190457789754634,0.0933715109916971,54.31315836967798,8.0,ACK,reno
1763754998.4353514,3815,1450,4096,0.06628036499023438,0.07120155128413234,0.09292596401205738,54.331570114272054,8.0,ACK,reno
1763754998.435446,3815,1451,4096,0.07486343383789062,0.07165928660335213,0.0916144787030542,54.34997561954085,8.0,ACK,reno
1763754998.4355319,3815,1452,4096,0.06604194641113281,0.07095711907932473,0.09154085334632059,54.36837489182388,8.0,ACK,reno
1763754998.4356277,3815,1453,4096,0.07653236389160156,0.07165402468085932,0.09266707019338305,54.386767937449946,8.0,ACK,reno
1763754998.4357135,3815,1454,4096,0.06628036499023438,0.0709823172195312,0.09211576104454895,54.40515476273712,8.0,ACK,reno
1763754998.4358087,3815,1455,4096,0.07557868957519531,0.07155686376398922,0.09200331898841664,54.42353537399282,8.0,ACK,reno
1763754998.4358943,3815,1456,4096,0.06604194641113281,0.07086749909488217,0.09171725786605914,54.4419097775138,8.0,ACK,reno
1763754998.4359887,3815,1457,4096,0.07486343383789062,0.07136699093775822,0.0910002447591494,54.46027797958619,8.0,ACK,reno
1763754998.4360747,3815,1458,4096,0.06628036499023438,0.07073116269431774,0.09054272900788497,54.478639986485504,8.0,ACK,reno
1763754998.43617,3815,1459,4096,0.07557868957519531,0.07133710355442743,0.09104330517048043,54.496995804476704,8.0,ACK,reno
1763754998.436256,3815,1460,4096,0.06628036499023438,0.0707050112339033,0.09054140101013611,54.515345439814176,8.0,ACK,reno
1763754998.4363508,3815,1461,4096,0.07510185241699219,0.07125461638178941,0.09052874989705291,54.533688898741794,8.0,ACK,reno
1763754998.4364367,3815,1462,4096,0.06628036499023438,0.07063283495784503,0.09006268648584768,54.55202618749291,8.0,ACK,reno
1763754998.4365318,3815,1463,4096,0.07534027099609375,0.07122126446262612,0.09050108914687684,54.570357312290426,8.0,ACK,reno
1763754998.4366174,3815,1464,4096,0.06604194641113281,0.07057384970618946,0.09021303627087081,54.588682279346756,8.0,ACK,reno
1763754998.4367125,3815,1465,4096,0.07534027099609375,0.0711696523674275,0.0906654635808428,54.60700109486391,8.0,ACK,reno
1763754998.436798,3815,1466,4096,0.06628036499023438,0.07055849144527837,0.09006963723253297,54.62531376503349,8.0,ACK,reno
1763754998.436893,3815,1467,4096,0.07486343383789062,0.0710966092443549,0.09003491097740811,54.64362029603671,8.0,ACK,reno
1763754998.4369783,3815,1468,4096,0.06604194641113281,0.07046477639020214,0.08972316552321413,54.661920694044426,8.0,ACK,reno
1763754998.4370737,3815,1469,4096,0.07557868957519531,0.07110401553832629,0.09066172057307846,54.680214965217175,8.0,ACK,reno
1763754998.43716,3815,1470,4096,0.06604194641113281,0.07047125689742711,0.09020160480068472,54.69850311570517,8.0,ACK,reno
1763754998.437255,3815,1471,4096,0.07486343383789062,0.07102027901498506,0.09021021688289177,54.71678515164836,8.0,ACK,reno
1763754998.4373405,3815,1472,4096,0.06628036499023438,0.07042778976189122,0.08956015718757195,54.73506107917642,8.0,ACK,reno
1763754998.4374404,3815,1473,4096,0.08034706115722656,0.07166769868630814,0.09593624565090403,54.75333090440879,8.0,ACK,reno
1763754998.437539,3815,1474,4096,0.0782012939453125,0.07248439809368368,0.09721940357613496,54.77159463345472,8.0,ACK,reno
1763754998.4376745,3815,1475,4096,0.1087188720703125,0.07701370734076228,0.13179943542922956,54.789852272413235,8.0,ACK,reno
1763754998.4377792,3815,1476,4096,0.07867813110351562,0.07722176031110645,0.11997548014021026,54.80810382737323,8.0,ACK,reno
1763754998.4378893,3815,1477,4096,0.0858306884765625,0.07829787633178845,0.11897209436907236,54.82634930441345,8.0,ACK,reno
1763754998.4379916,3815,1478,4096,0.07677078247070312,0.07810698959915278,0.11013974698820103,54.844588709602505,8.0,ACK,reno
1763754998.4381027,3815,1479,4096,0.0858306884765625,0.079072451958829,0.11082071887802492,54.862822048998936,8.0,ACK,reno
1763754998.438204,3815,1480,4096,0.07700920104980469,0.07881454559520096,0.1046889966936222,54.88104932865121,8.0,ACK,reno
1763754998.4383135,3815,1481,4096,0.08535385131835938,0.07963195881059576,0.1055771028575701,54.89927055459774,8.0,ACK,reno
1763754998.4384325,3815,1482,4096,0.09417533874511719,0.08144988130241093,0.11545211927216312,54.91748573286692,8.0,ACK,reno
1763754998.4385507,3815,1483,4096,0.09322166442871094,0.08292135419319843,0.12019481579681258,54.935694869477146,8.0,ACK,reno
1763754998.4386544,3815,1484,4096,0.07843971252441406,0.08236114898460038,0.11479788685609536,54.95389797043684,8.0,ACK,reno
1763754998.438768,3815,1485,4096,0.08869171142578125,0.083152469289748,0.1138105851345501,54.97209504174447,8.0,ACK,reno
1763754998.4388719,3815,1486,4096,0.07843971252441406,0.08256337469408126,0.11026971834301677,54.99028608938856,8.0,ACK,reno
1763754998.4389818,3815,1487,4096,0.0858306884765625,0.08297178891689141,0.10701886043607428,55.00847111934775,8.0,ACK,reno
1763754998.4390838,3815,1488,4096,0.07748603820800781,0.08228607007828097,0.10580712442655173,55.026650137590785,8.0,ACK,reno
1763754998.4391932,3815,1489,4096,0.08535385131835938,0.08266954273329077,0.10337811473457226,55.044823150076546,8.0,ACK,reno
1763754998.4392955,3815,1490,4096,0.07748603820800781,0.08202160466763041,0.10273653819387447,55.062990162754076,8.0,ACK,reno
1763754998.4394069,3815,1491,4096,0.08678436279296875,0.0826169494332977,0.1029159077033191,55.08115118156261,8.0,ACK,reno
1763754998.4395072,3815,1492,4096,0.07581710815429688,0.0817669692734226,0.10379102925493947,55.099306212431586,8.0,ACK,reno
1763754998.4396188,3815,1493,4096,0.08678436279296875,0.08239414346336586,0.10392958196904967,55.11745526128067,8.0,ACK,reno
1763754998.4397204,3815,1494,4096,0.07700920104980469,0.08172102566167072,0.10325754695449474,55.135598334019775,8.0,ACK,reno
1763754998.43983,3815,1495,4096,0.08535385131835938,0.0821751288687568,0.10196034549506347,55.153735436549105,8.0,ACK,reno
1763754998.4399312,3815,1496,4096,0.07677078247070312,0.0814995855690001,0.10174284443678377,55.17186657475914,8.0,ACK,reno
1763754998.4400406,3815,1497,4096,0.08559226989746094,0.0820111711100577,0.10128629958935631,55.1899917545307,8.0,ACK,reno
1763754998.4401412,3815,1498,4096,0.07653236389160156,0.08132632020775069,0.10126147378568079,55.20811098173493,8.0,ACK,reno
1763754998.4402506,3815,1499,4096,0.08463859558105469,0.08174035462941369,0.10000399518616526,55.22622426223335,8.0,ACK,reno
1763754998.4403515,3815,1500,4096,0.0762939453125,0.08105955346479948,0.10020369319927686,55.24433160187786,8.0,ACK,reno
1763754998.4404583,3815,1501,4096,0.08225440979003906,0.08120891050545442,0.09676187163155203,55.26243300651077,8.0,ACK,reno
1763754998.4405603,3815,1502,4096,0.07724761962890625,0.0807137491458859,0.09633976086700728,55.28052848196481,8.0,ACK,reno
1763754998.4406707,3815,1503,4096,0.08559226989746094,0.08132356423983278,0.09792159378224885,55.29861803406318,8.0,ACK,reno
1763754998.440771,3815,1504,4096,0.07653236389160156,0.08072466419630388,0.09796438670134715,55.316701668619544,8.0,ACK,reno
1763754998.440881,3815,1505,4096,0.08559226989746094,0.08133311490894851,0.09913051248888802,55.33477939143806,8.0,ACK,reno
1763754998.4409814,3815,1506,4096,0.07653236389160156,0.08073302103178015,0.09888182023408174,55.35285120831341,8.0,ACK,reno
1763754998.4411073,3815,1507,4096,0.10156631469726562,0.08333718273996583,0.11778207580717749,55.37091712503081,8.0,ACK,reno
1763754998.4412076,3815,1508,4096,0.0762939453125,0.0824567780615326,0.11533368528940718,55.388977147366035,8.0,ACK,reno
1763754998.4413173,3815,1509,4096,0.08559226989746094,0.08284871454102365,0.11064188679785791,55.407031281085445,8.0,ACK,reno
1763754998.441418,3815,1510,4096,0.07605552673339844,0.0819995660650705,0.1096376330653214,55.425079531946004,8.0,ACK,reno
1763754998.441529,3815,1511,4096,0.08511543273925781,0.08238904939934391,0.10623346632371941,55.4431219056953,8.0,ACK,reno
1763754998.441631,3815,1512,4096,0.07653236389160156,0.08165696371087612,0.1053969619119001,55.46115840807157,8.0,ACK,reno
1763754998.4417398,3815,1513,4096,0.08511543273925781,0.08208927233942383,0.1033527400185735,55.47918904480372,8.0,ACK,reno
1763754998.4418437,3815,1514,4096,0.07987022399902344,0.08181189129687377,0.09997854039663642,55.49721382161133,8.0,ACK,reno
1763754998.4419568,3815,1515,4096,0.08726119995117188,0.08249305487866104,0.10156735035778112,55.51523274420472,8.0,ACK,reno
1763754998.442058,3815,1516,4096,0.07677078247070312,0.0817777708276663,0.10180576484496427,55.533245818284904,8.0,ACK,reno
1763754998.4421673,3815,1517,4096,0.08487701416015625,0.08216517624422753,0.10028541508969097,55.551253049543675,8.0,ACK,reno
1763754998.4422681,3815,1518,4096,0.0762939453125,0.0814312723777616,0.1008926824435867,55.56925444366359,8.0,ACK,reno
1763754998.4423776,3815,1519,4096,0.08535385131835938,0.08192159474533632,0.10044023123530293,55.587250006318,8.0,ACK,reno
1763754998.442478,3815,1520,4096,0.0762939453125,0.08121813856623178,0.10073476536654306,55.60523974317108,8.0,ACK,reno
1763754998.442587,3815,1521,4096,0.08463859558105469,0.08164569569308464,0.099703622808141,55.62322365987783,8.0,ACK,reno
1763754998.4426873,3815,1522,4096,0.07653236389160156,0.08100652921789925,0.0996633063556746,55.64120176208411,8.0,ACK,reno
1763754998.442796,3815,1523,4096,0.08440017700195312,0.08143073519090599,0.09881696582829139,55.659174055426654,8.0,ACK,reno
1763754998.4428964,3815,1524,4096,0.07605552673339844,0.08075883413371754,0.09917371556926413,55.677140545533106,8.0,ACK,reno
1763754998.4430046,3815,1525,4096,0.08440017700195312,0.08121400199224699,0.09866650593714252,55.69510123802201,8.0,ACK,reno
1763754998.443105,3815,1526,4096,0.07677078247070312,0.08065859955205401,0.09819119703226953,55.71305613850287,8.0,ACK,reno
1763754998.4432144,3815,1527,4096,0.08511543273925781,0.08121570370045449,0.09882198499781991,55.73100525257613,8.0,ACK,reno
1763754998.4433064,3815,1528,4096,0.06866455078125,0.07964680958555392,0.10540267347778248,55.748948585833226,8.0,ACK,reno
1763754998.4434028,3815,1529,4096,0.0762939453125,0.07922770155142218,0.10189746374364753,55.76688614385659,8.0,ACK,reno
1763754998.4434898,3815,1530,4096,0.06723403930664062,0.07772849377082448,0.10672447765977505,55.784817932219674,8.0,ACK,reno
1763754998.4435863,3815,1531,4096,0.07677078247070312,0.07760877985830932,0.1003134790751436,55.80274395648698,8.0,ACK,reno
1763754998.4436736,3815,1532,4096,0.06747245788574219,0.07634173961173843,0.10350658599693127,55.82066422221405,8.0,ACK,reno
1763754998.4437697,3815,1533,4096,0.0762939453125,0.07633576532433363,0.09675719441246669,55.838578734947525,8.0,ACK,reno
1763754998.4438567,3815,1534,4096,0.06747245788574219,0.0752278518945097,0.09940723114920094,55.85648750022514,8.0,ACK,reno
1763754998.4439535,3815,1535,4096,0.07724761962890625,0.07548032286130926,0.09563462503672424,55.87439052357576,8.0,ACK,reno
1763754998.444041,3815,1536,4096,0.06771087646484375,0.07450914206175108,0.09739431508977782,55.89228781051938,8.0,ACK,reno
1763754998.4441373,3815,1537,4096,0.07653236389160156,0.07476204479048239,0.09394914639135293,55.91017936656715,8.0,ACK,reno
1763754998.4442253,3815,1538,4096,0.06818771362304688,0.07394025339455294,0.09490491076264136,55.928065197221414,8.0,ACK,reno
1763754998.4443445,3815,1539,4096,0.09942054748535156,0.07712529015590278,0.1183290772727677,55.94594530797571,8.0,ACK,reno
1763754998.444433,3815,1540,4096,0.06890296936035156,0.07609750005645888,0.11522266118965879,55.96381970431481,8.0,ACK,reno
1763754998.44453,3815,1541,4096,0.07700920104980469,0.0762114626806271,0.10646703452387285,55.98168839171469,8.0,ACK,reno
1763754998.4446175,3815,1542,4096,0.06771087646484375,0.07514888940365419,0.10634115450187186,55.99955137564263,8.0,ACK,reno
1763754998.4447143,3815,1543,4096,0.07700920104980469,0.075381428359423,0.10063593882923674,56.017408661557155,8.0,ACK,reno
1763754998.4448028,3815,1544,4096,0.06771087646484375,0.0744226093726006,0.10103404411954017,56.0352602549081,8.0,ACK,reno
1763754998.4449005,3815,1545,4096,0.07724761962890625,0.07477573565463881,0.09755932197114914,56.053106161136625,8.0,ACK,reno
1763754998.444988,3815,1546,4096,0.06794929504394531,0.07392243057830213,0.09783656092637837,56.070946385675214,8.0,ACK,reno
1763754998.445084,3815,1547,4096,0.07653236389160156,0.07424867224246455,0.09479420331682117,56.08878093394771,8.0,ACK,reno
1763754998.4451714,3815,1548,4096,0.06794929504394531,0.07346125009264964,0.09516977559693635,56.10660981136934,8.0,ACK,reno
1763754998.445268,3815,1549,4096,0.07677078247070312,0.07387494163990632,0.09346586814617483,56.12443302334672,8.0,ACK,reno
1763754998.4453554,3815,1550,4096,0.06818771362304688,0.0731640381377989,0.09354446103435973,56.14225057527787,8.0,ACK,reno
1763754998.4454517,3815,1551,4096,0.07653236389160156,0.07358507885702423,0.09223872178324752,56.16006247255226,8.0,ACK,reno
1763754998.4455392,3815,1552,4096,0.06771087646484375,0.07285080355800166,0.09271523814484961,56.177868720550805,8.0,ACK,reno
1763754998.4456358,3815,1553,4096,0.07700920104980469,0.07337060324447704,0.09242732667641601,56.195669324645884,8.0,ACK,reno
1763754998.445723,3815,1554,4096,0.06794929504394531,0.07269293971941057,0.09240679049389652,56.21346429020138,8.0,ACK,reno
1763754998.4458194,3815,1555,4096,0.07700920104980469,0.07323247238570983,0.09233412179696843,56.231253622572666,8.0,ACK,reno
1763754998.4459069,3815,1556,4096,0.06794929504394531,0.07257207521798927,0.09218148961819772,56.24903732710666,8.0,ACK,reno
1763754998.4460032,3815,1557,4096,0.0762939453125,0.07303730897980311,0.0914662398744702,56.26681540914182,8.0,ACK,reno
1763754998.4460902,3815,1558,4096,0.06747245788574219,0.0723417025930455,0.09172825185810674,56.28458787400816,8.0,ACK,reno
1763754998.4461875,3815,1559,4096,0.07724761962890625,0.07295494222252809,0.09240077120718476,56.30235472702729,8.0,ACK,reno
1763754998.4462748,3815,1560,4096,0.06794929504394531,0.07232923632520524,0.09191925524228053,56.32011597351242,8.0,ACK,reno
1763754998.446371,3815,1561,4096,0.07653236389160156,0.07285462727100478,0.09175026902520755,56.337871618768375,8.0,ACK,reno
1763754998.4464567,3815,1562,4096,0.06604194641113281,0.07200304216352078,0.09298745433904484,56.35562166809162,8.0,ACK,reno
1763754998.4465537,3815,1563,4096,0.07700920104980469,0.07262881202430627,0.09337328004223322,56.373366126770286,8.0,ACK,reno
1763754998.4466414,3815,1564,4096,0.06747245788574219,0.07198426775698576,0.09269897290899504,56.39110500008417,8.0,ACK,reno
1763754998.446737,3815,1565,4096,0.0762939453125,0.07252297745142504,0.09236868387094624,56.40883829330476,8.0,ACK,reno
1763754998.4468246,3815,1566,4096,0.06747245788574219,0.07189166250571469,0.09182646188603844,56.42656601169528,8.0,ACK,reno
1763754998.4469209,3815,1567,4096,0.07677078247070312,0.07250155250133825,0.0923317720015695,56.44428816051066,8.0,ACK,reno
1763754998.4470088,3815,1568,4096,0.06771087646484375,0.07190271799677643,0.09156605865844436,56.462004744997586,8.0,ACK,reno
1763754998.4471052,3815,1569,4096,0.07653236389160156,0.07248142373362958,0.09185857512470566,56.47971577039451,8.0,ACK,reno
